"Property ID","Property Type","Listing Type","Bedrooms","Reporting Month","Occupancy Rate","Active Listing Nights","Currency","Revenue (USD)","Revenue Potential (USD)","ADR (USD)","Cleaning Fee Total (USD)","Number of Reservations","Reservation Days","Available Days","Blocked Days","Country","State","City","Postal Code","Neighborhood","Metropolitan Statistical Area","Latitude","Longitude","Active","Scraped During Month","Airbnb Property ID","Airbnb Host ID","Vrbo Property ID","Vrbo Host ID","Property Manager","Revenue (Native)","ADR (Native)","Revenue Potential (Native)","Cleaning Fee Total (Native)"
"abnb_8615917","Guest suite","Entire home/apt","2","8/1/2025","0","14","usd","0","0","0","0","0","0","14","17","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97878","-89.62836","True","True","8615917","45324652","","","","0","0","0","0"
"abnb_8616615","Loft","Entire home/apt","1","8/1/2025","0.333333","3","usd","31","320.33","31","5","1","1","2","28","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97816","-89.62689","True","True","8616615","45324652","","","","581.09","581.09","6004.02","93"
"abnb_861850623886011498","House","Entire home/apt","4","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","21.00099","-89.60232","True","True","861850623886011498","84567970","","","","0","0","0","0"
"abnb_862237763652153042","Apartment","Entire home/apt","1","8/1/2025","0.903226","31","usd","875","875","31.25","164","7","28","3","0","Mexico","Yucatan","Merida","","","","21.0680398933","-89.652097927","True","True","862237763652153042","51764943","","","","16664.71","595.17","16400.17","3329"
"abnb_862362762336315784","Apartment","Private room","0","8/1/2025","0.416667","12","usd","91","227.5","18.2","15","1","5","8","18","Mexico","Yucatan","Merida","","","","21.076039251","-89.6603070616","True","True","862362762336315784","244806415","","","","1751.49","350.3","4264.05","355"
"abnb_892057156699976723","Guest suite","Entire home/apt","1","8/1/2025","0.103448","29","usd","93","96.21","31","24","2","3","27","1","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9466202873","-89.6361994772","True","True","892057156699976723","514890516","","","","1743.58","581.19","1803.21","448"
"abnb_892265920921543756","Condominium (condo)","Entire home/apt","2","8/1/2025","0.83871","31","usd","1462","1462","56.23","122","8","26","5","0","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.0190233285","-89.6056172079","True","True","892265920921543756","94265581","","","","27800.54","1069.25","27402.34","2570"
"abnb_892633531279885045","Serviced apartment","Entire home/apt","1","8/1/2025","0.16129","31","usd","117","117","23.4","15","1","5","26","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0109209","-89.5686237","True","True","892633531279885045","507939528","","","","2231.48","446.3","2192.94","295"
"abnb_892791218791456273","House","Private room","1","8/1/2025","0.259259","27","usd","406","406","58","75","3","7","24","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9868821","-89.6358644","True","True","892791218791456273","514871539","","","","7631.35","1090.19","7609.68","1401"
"abnb_892800180202598254","House","Private room","1","8/1/2025","0.129032","31","usd","272","272","68","48","2","4","27","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9868821","-89.6358644","True","True","892800180202598254","514871539","","","","5125.86","1281.47","5098.11","936"
"abnb_892821027793830097","House","Entire home/apt","3","8/1/2025","0.290323","31","usd","630","630","70","18","1","9","22","0","Mexico","Yucatan","Merida","","Merida Este","","20.9798119","-89.5885935","True","True","892821027793830097","375876024","","","","11849.49","1316.61","11808.12","450"
"abnb_1108141484450194221","Apartment","Entire home/apt","1","8/1/2025","0.806452","31","usd","706","706","28.24","60","8","25","6","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98262","-89.61607","True","True","1108141484450194221","565050345","","","","13581.52","543.26","13232.59","1439"
"abnb_1108245387964458853","House","Private room","0","8/1/2025","0.566667","30","usd","636","657.2","37.41","0","10","17","13","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97343","-89.62429","True","True","1108245387964458853","136453100","","","","11872.07","698.36","12317.91","0"
"abnb_1109595022829894993","House","Entire home/apt","2","8/1/2025","1","24","usd","1994","2575.56","83.08","117","7","24","0","7","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.95811","-89.63756","True","True","1109595022829894993","566419242","","","","37693.01","1570.54","48273.85","2411"
"abnb_17107139","Bed & Breakfast","Private room","10","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97907","-89.61886","True","True","17107139","35406862","","","Host / Thor","0","0","0","0"
"abnb_1099229082301580722","House","Entire home/apt","2","8/1/2025","0.722222","18","usd","1002","1725.7","77.08","120","5","13","5","13","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9722964343","-89.6309942709","True","True","1099229082301580722","174791805","","","","18716.27","1439.71","32344.79","2239"
"abnb_1099380231275435570","Apartment","Entire home/apt","2","8/1/2025","1","1","usd","67","2077","67","0","1","1","0","30","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03209","-89.602","True","True","1099380231275435570","209838210","","","","1254.47","1254.47","38929.31","0"
"abnb_1099502319485965438","House","Entire home/apt","2","8/1/2025","0.944444","18","usd","846","1456.94","49.76","125","5","17","1","13","Mexico","Yucatan","Merida","","97314","","20.9961038869","-89.6878572625","True","True","1099502319485965438","437668464","","","","16022.07","942.47","27307.54","2524"
"abnb_1099619420731600190","Guest house","Private room","1","8/1/2025","0.090909","22","usd","46","64.82","23","16","1","2","20","9","Mexico","Yucatan","Merida","","Merida Oeste","","20.99496","-89.65335","True","True","1099619420731600190","267574178","","","","858.7","429.35","1214.89","298"
"abnb_1099919432493517842","Hotel","Private room","1","8/1/2025","0.741935","31","usd","2186","2186","95.04","0","9","23","8","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9749227267","-89.6191154763","True","True","1099919432493517842","557960848","","","","40864.49","1776.72","40972.31","0"
"abnb_1099987744628484540","Hotel","Private room","1","8/1/2025","0.83871","31","usd","2325","2325","89.42","0","12","26","5","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9749928521","-89.6190251293","True","True","1099987744628484540","557960848","","","","43493.21","1672.82","43577.59","0"
"abnb_34726016","House","Private room","1","8/1/2025","0.033333","30","usd","27","26","27","11","1","1","30","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98231","-89.62227","True","True","34726016","20294114","","","","508.89","508.89","487.32","206"
"abnb_22229633","Serviced apartment","Private room","1","8/1/2025","0.709677","31","usd","1131","1131","51.41","0","9","22","9","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0148715973","-89.5829849243","True","True","22229633","153527566","","","","21362.38","971.02","21198.39","0"
"abnb_2223154","House","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.96939","-89.61662","True","True","2223154","1149717","","","","0","0","0","0"
"abnb_35316205","Condominium (condo)","Entire home/apt","2","8/1/2025","0.733333","30","usd","1526","1576.86","69.36","300","7","22","8","1","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02088","-89.62111","True","True","35316205","29477799","","","","28712.88","1305.13","29555.24","5741"
"abnb_35319981","Loft","Entire home/apt","1","8/1/2025","1","1","usd","31","961","31","5","1","1","0","30","Mexico","Yucatan","Merida","","Merida Oeste","","21.00005","-89.64144","True","True","35319981","158317041","","","","581.09","581.09","18012.07","93"
"abnb_28895152","Bed & Breakfast","Hotel room","5","8/1/2025","0.310345","29","usd","409","437.2","45.44","0","7","9","20","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.990217","-89.622154","True","True","28895152","88333507","","","","7599.51","844.39","8194.54","0"
"abnb_38794442","House","Entire home/apt","3","8/1/2025","1","4","usd","361","2797.75","90.25","16","1","4","0","27","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96907","-89.63069","True","True","38794442","127972582","","","","6839.73","1709.93","52438.37","360"
"abnb_589665928051061654","Tiny house","Entire home/apt","1","8/1/2025","0.766667","30","usd","726","750.2","31.57","123","7","23","7","1","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97813","-89.63093","True","True","589665928051061654","438187683","","","","13789.76","599.55","14061.11","2483"
"abnb_589740479167560301","Condominium (condo)","Entire home/apt","3","8/1/2025","0.695652","23","usd","1739","2343.88","108.69","346","5","16","7","8","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.0303","-89.62822","True","True","589740479167560301","73801605","2726188","","Samson Waters","32648.73","2040.55","43931.52","6556"
"abnb_589749184515091879","Loft","Entire home/apt","1","8/1/2025","0.83871","31","usd","1305","1305","50.19","0","6","26","5","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.972994","-89.62088","True","True","589749184515091879","30847994","","","","24564.92","944.8","24459.68","0"
"abnb_589975037154672769","Tiny house","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","","","21.023621","-89.690941","True","True","589975037154672769","160912795","","","","0","0","0","0"
"abnb_590036297519656770","House","Entire home/apt","2","8/1/2025","0.1","20","usd","142","205.9","71","38","2","2","20","9","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.01608","-89.57579","True","True","590036297519656770","152990588","","","","2676.32","1338.16","3859.19","712"
"abnb_664442033077100075","Condominium (condo)","Entire home/apt","1","8/1/2025","0.785714","28","usd","506","560.21","23","68","8","22","6","3","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0214093704","-89.5676714199","True","True","664442033077100075","144016486","","","","9853.91","447.91","10500.12","1537"
"abnb_664504434649515705","House","Entire home/apt","3","8/1/2025","0","23","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9577179","-89.6256703","True","True","664504434649515705","241122614","","","","0","0","0","0"
"abnb_10315460","House","Private room","1","8/1/2025","0.035714","28","usd","28","28","28","1","1","1","30","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02141","-89.59579","True","True","10315460","2504824","","","","526.53","526.53","524.81","18"
"abnb_1031946836464871070","Guest house","Private room","1","8/1/2025","0.419355","31","usd","358","358","27.54","55","4","13","18","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9670479455","-89.6268683262","True","True","1031946836464871070","413375178","","","","6826.69","525.13","6710.01","1115"
"abnb_1032015045619284725","Guest house","Private room","1","8/1/2025","0.730769","26","usd","555","661.73","29.21","92","6","19","7","5","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9667339585","-89.6253662893","True","True","1032015045619284725","413375178","","","","10475.33","551.33","12402.82","1782"
"abnb_1032656713815607676","Condominium (condo)","Entire home/apt","2","8/1/2025","0.827586","29","usd","1361","1454.86","56.71","99","10","24","5","2","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96049","-89.61304","True","True","1032656713815607676","300489600","","","","25812.09","1075.5","27268.6","2057"
"abnb_1032671529108334983","Apartment","Entire home/apt","2","8/1/2025","0.416667","12","usd","225","431.25","45","53","2","5","15","11","Mexico","Yucatan","Merida","","","","21.00158","-89.60526","True","True","1032671529108334983","453351240","","","","4197.71","839.54","8082.94","1010"
"abnb_1032692276245511315","Condominium (condo)","Entire home/apt","2","8/1/2025","0.703704","27","usd","1006","1155.04","52.95","65","7","19","8","4","Mexico","Yucatan","Merida","","Merida Sud Este","","20.95866","-89.61253","True","True","1032692276245511315","300489600","","","","19191.9","1010.1","21649.06","1436"
"abnb_1032817694910350942","Serviced apartment","Entire home/apt","2","8/1/2025","0.225806","31","usd","526","526","75.14","36","2","7","24","0","Mexico","Yucatan","Merida","","","","21.04694","-89.59908","True","True","1032817694910350942","11027275","","","","9914.1","1416.3","9858.84","718"
"abnb_1033345566036873958","House","Entire home/apt","3","8/1/2025","0.733333","15","usd","577","1192.41","52.45","62","4","11","4","16","Mexico","Yucatan","Merida","","","","20.9846692","-89.5525362","True","True","1033345566036873958","48351708","","","","10922.73","992.98","22349.46","1233"
"abnb_42227931","House","Entire home/apt","2","8/1/2025","0.677419","31","usd","912","912","43.43","91","6","21","10","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.03322","-89.65313","True","True","42227931","174072250","","","","17258.64","821.84","17093.66","1992"
"abnb_40157765","Hotel","Private room","1","8/1/2025","1","23","usd","1311","1311","57","0","2","23","8","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.99961","-89.60119","True","True","40157765","189075741","","","","24671.18","1072.66","24572.14","0"
"abnb_40170672","House","Entire home/apt","3","8/1/2025","1","31","usd","3077","3077","99.26","77","8","31","0","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96105","-89.62887","True","True","40170672","168209443","1827028","","","57867.57","1866.7","57672.36","1685"
"abnb_40172215","Guest suite","Private room","1","8/1/2025","0.35","20","usd","75","75","10.71","0","3","7","24","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.99899","-89.59098","True","True","40172215","212107025","","","","1369.86","195.69","1405.73","0"
"abnb_40174061","Guest house","Private room","2","8/1/2025","0.16129","31","usd","80","80","16","0","1","5","26","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.9702","-89.66944","True","True","40174061","247003303","","","","1545.35","309.07","1499.44","0"
"abnb_553800934921206755","Guest house","Entire home/apt","1","8/1/2025","0.5","8","usd","77","298.38","19.25","13","2","4","4","23","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.01609","-89.63772","True","True","553800934921206755","509769854","","","","1493.71","373.43","5592.46","277"
"abnb_52426738","Condominium (condo)","Entire home/apt","1","8/1/2025","0.83871","31","usd","979","979","37.65","138","6","26","5","0","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.02543","-89.60354","True","True","52426738","424344614","","","","18378.46","706.86","18349.45","2678"
"abnb_52570037","Serviced apartment","Private room","1","8/1/2025","0.967742","31","usd","494","494","16.47","0","1","30","1","0","Mexico","Yucatan","Merida","","Merida Sud","","20.92281","-89.68077","True","True","52570037","169159420","","","","9323.04","310.77","9259.07","90"
"abnb_911804156677889598","House","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Oeste","","20.9988146451","-89.6538730288","True","True","911804156677889598","43595326","","","","0","0","0","0"
"abnb_912389230600164095","House","Entire home/apt","3","8/1/2025","0","0","usd","0","57.25","0","0","0","0","4","27","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9543764","-89.6256959","True","True","912389230600164095","445840469","","","","0","0","1073.05","0"
"abnb_872530296164658683","Guest house","Entire home/apt","2","8/1/2025","0.75","12","usd","337","847.27","37.44","49","2","9","3","19","Mexico","Yucatan","Merida","","","","21.00571","-89.55458","True","True","872530296164658683","361556241","","","","6378.37","708.71","15880.42","1009"
"abnb_872634729304417753","House","Entire home/apt","1","8/1/2025","0.433333","30","usd","806","832.87","62","74","4","13","17","1","Mexico","Yucatan","Merida","","97314","","21.0072948","-89.7194252","True","True","872634729304417753","153034022","","","","15224.37","1171.11","15610.46","1488"
"abnb_872714570699935356","House","Entire home/apt","4","8/1/2025","0.107143","28","usd","452","500.43","150.67","27","1","3","25","3","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9957423028","-89.6077057439","True","True","872714570699935356","261427281","","","","8470.24","2823.41","9379.58","504"
